arkanoidu,Arkanoid %1986%Taito America Corporation %Breakout%Suitable For All Ages
arkanoiduo,Arkanoid %1986%Taito America Corporation %Breakout%Suitable For All Ages
arkanoid,Arkanoid %1986%Taito Corporation Japan%Breakout%Suitable For All Ages
arknoid2b,Arkanoid - Revenge of DOH %1987%bootleg%Breakout%Suitable For All Ages
arknoid2j,Arkanoid - Revenge of DOH %1987%Taito Corporation%Breakout%Suitable For All Ages
arknoid2u,Arkanoid - Revenge of DOH %1987%Taito America Corporation %Breakout%Suitable For All Ages
arknoid2,Arkanoid - Revenge of DOH %1987%Taito Corporation Japan%Breakout%Suitable For All Ages
arkretrnu,Arkanoid Returns %1997%Taito Corporation%Breakout%Suitable For All Ages
arkretrnj,Arkanoid Returns %1997%Taito Corporation%Breakout%Suitable For All Ages
arkretrn,Arkanoid Returns %1997%Taito Corporation%Breakout%Suitable For All Ages
arlingtn,Arlington Horse Racing %1991%Strata%Sports/Horse Racing%Suitable For All Ages
armchmp2o,Arm Champs II v1.7%1992%Jaleco%Sports%Suitable For All Ages
armchmp2,Arm Champs II v2.6%1992%Jaleco%Sports%Suitable For All Ages
armwrest,Arm Wrestling%1985%Nintendo%Sports%Suitable For All Ages
adillor,Armadillo Racing %1996%Namco%Action%Suitable For All Ages
armedf,Armed Formation%1988%Nichibutsu%Shoot-'Em-Up%Suitable For All Ages
armedff,Armed Formation %1988%Nichibutsu %Shoot-'Em-Up%Suitable For All Ages
batriderc,Armed Police Batrider %1998%Raizing %Shoot-'Em-Up%Suitable For All Ages
batrider,Armed Police Batrider %1998%Raizing %Shoot-'Em-Up%Suitable For All Ages
batriderj,Armed Police Batrider %1998%Raizing %Shoot-'Em-Up%Suitable For All Ages
batriderja,Armed Police Batrider %1998%Raizing %Shoot-'Em-Up%Suitable For All Ages
batriderk,Armed Police Batrider %1998%Raizing %Shoot-'Em-Up%Suitable For All Ages
batridert,Armed Police Batrider %1998%Raizing %Shoot-'Em-Up%Suitable For All Ages
batrideru,Armed Police Batrider %1998%Raizing %Shoot-'Em-Up%Suitable For All Ages
armora,Armor Attack%1980%Cinematronics%Maze%Suitable For All Ages
armorap,Armor Attack %1980%Cinematronics%Maze%Suitable For All Ages
armorar,Armor Attack %1980%Cinematronics %Maze%Suitable For All Ages
armorcar,Armored Car %1981%Stern Electronics%Maze%Suitable For All Ages
armorcar2,Armored Car %1981%Stern Electronics%Maze%Suitable For All Ages
armwarar1,Armored Warriors %1994%Capcom%Beat-'Em-Up%Suitable For All Ages
armwara,Armored Warriors %1994%Capcom%Beat-'Em-Up%Suitable For All Ages
armwar1d,Armored Warriors %1994%bootleg%Beat-'Em-Up%Suitable For All Ages
armwarr1,Armored Warriors %1994%Capcom%Beat-'Em-Up%Suitable For All Ages
armwar2play,Armored Warriors %1994%Capcom%Beat-'Em-Up%Suitable For All Ages
armwaru1,Armored Warriors %1994%Capcom%Beat-'Em-Up%Suitable For All Ages
armwaru,Armored Warriors %1994%Capcom%Beat-'Em-Up%Suitable For All Ages
mt_tgolf,Arnold Palmer Tournament Golf %1989%Sega%Sports/Golf%Suitable For All Ages
mt_arrow,Arrow Flash %1990%Sega%Shoot-'Em-Up%Suitable For All Ages
aof,Art of Fighting %1992%SNK%Fighter%Animated Violence Strong
aof2a,Art of Fighting 2 %1994%SNK%Fighter%Animated Violence Strong
aof2,Art of Fighting 2 %1994%SNK%Fighter%Animated Violence Strong
